Gm#,Home_Game,Opp,Streak,Tm,W-L,W/L,Team_Win_Percentage
3,1,DET,2,TOR,2-1,W,0.6666666666666666
4,1,DET,-1,TOR,2-2,L,0.5
5,1,BAL,-2,TOR,2-3,L,0.4
6,1,BAL,-3,TOR,2-4,L,0.3333333333333333
7,1,BAL,1,TOR,3-4,W,0.42857142857142855
8,0,CLE,-1,TOR,3-5,L,0.375
9,0,CLE,-2,TOR,3-6,L,0.3333333333333333
10,0,CLE,-3,TOR,3-7,L,0.3
11,0,CLE,-4,TOR,3-8,L,0.2727272727272727
12,0,BOS,1,TOR,4-8,W,0.3333333333333333
13,0,BOS,-1,TOR,4-9,L,0.3076923076923077
14,1,TBR,-2,TOR,4-10,L,0.2857142857142857
15,1,TBR,1,TOR,5-10,W,0.3333333333333333
16,1,TBR,-1,TOR,5-11,L,0.3125
17,0,MIN,1,TOR,6-11,W,0.35294117647058826
18,0,MIN,2,TOR,7-11,W,0.3888888888888889
19,0,MIN,-1,TOR,7-12,L,0.3684210526315789
20,0,MIN,1,TOR,8-12,W,0.4
21,0,OAK,2,TOR,9-12,W,0.42857142857142855
22,0,OAK,3,TOR,10-12,W,0.45454545454545453
23,0,OAK,4,TOR,11-12,W,0.4782608695652174
24,1,SFG,-1,TOR,11-13,L,0.4583333333333333
25,1,SFG,-2,TOR,11-14,L,0.44
26,1,OAK,1,TOR,12-14,W,0.46153846153846156
27,1,OAK,2,TOR,13-14,W,0.48148148148148145
28,1,OAK,3,TOR,14-14,W,0.5
29,0,LAA,-1,TOR,14-15,L,0.4827586206896552
30,0,LAA,-2,TOR,14-16,L,0.4666666666666667
31,0,LAA,-3,TOR,14-17,L,0.45161290322580644
32,0,TEX,1,TOR,15-17,W,0.46875
33,0,TEX,-1,TOR,15-18,L,0.45454545454545453
34,0,TEX,-2,TOR,15-19,L,0.4411764705882353
35,1,MIN,-3,TOR,15-20,L,0.42857142857142855
36,1,MIN,-4,TOR,15-21,L,0.4166666666666667
37,1,MIN,-5,TOR,15-22,L,0.40540540540540543
38,1,CHW,1,TOR,16-22,W,0.42105263157894735
39,1,CHW,-1,TOR,16-23,L,0.41025641025641024
40,1,CHW,-2,TOR,16-24,L,0.4
41,0,SFG,1,TOR,17-24,W,0.4146341463414634
42,0,SFG,-1,TOR,17-25,L,0.40476190476190477
43,0,CHW,-2,TOR,17-26,L,0.3953488372093023
44,0,CHW,1,TOR,18-26,W,0.4090909090909091
45,0,CHW,-1,TOR,18-27,L,0.4
46,0,CHW,1,TOR,19-27,W,0.41304347826086957
47,1,BOS,-1,TOR,19-28,L,0.40425531914893614
48,1,BOS,1,TOR,20-28,W,0.4166666666666667
49,1,BOS,-1,TOR,20-29,L,0.40816326530612246
50,1,BOS,-2,TOR,20-30,L,0.4
51,1,SDP,-3,TOR,20-31,L,0.39215686274509803
52,1,SDP,-4,TOR,20-32,L,0.38461538461538464
53,1,SDP,1,TOR,21-32,W,0.39622641509433965
54,0,TBR,-1,TOR,21-33,L,0.3888888888888889
55,0,TBR,-2,TOR,21-34,L,0.38181818181818183
56,0,TBR,-3,TOR,21-35,L,0.375
57,0,COL,-4,TOR,21-36,L,0.3684210526315789
58,0,COL,-5,TOR,21-37,L,0.3620689655172414
59,0,COL,-6,TOR,21-38,L,0.3559322033898305
60,1,NYY,1,TOR,22-38,W,0.36666666666666664
61,1,NYY,2,TOR,23-38,W,0.3770491803278688
62,1,NYY,-1,TOR,23-39,L,0.3709677419354839
63,1,ARI,-2,TOR,23-40,L,0.36507936507936506
64,1,ARI,-3,TOR,23-41,L,0.359375
65,1,ARI,-4,TOR,23-42,L,0.35384615384615387
66,0,BAL,-5,TOR,23-43,L,0.3484848484848485
67,0,BAL,1,TOR,24-43,W,0.3582089552238806
68,0,BAL,2,TOR,25-43,W,0.36764705882352944
69,0,HOU,-1,TOR,25-44,L,0.36231884057971014
70,0,HOU,-2,TOR,25-45,L,0.35714285714285715
71,0,HOU,1,TOR,26-45,W,0.36619718309859156
72,1,LAA,-1,TOR,26-46,L,0.3611111111111111
73,1,LAA,-2,TOR,26-47,L,0.3561643835616438
74,1,LAA,-3,TOR,26-48,L,0.35135135135135137
75,1,LAA,1,TOR,27-48,W,0.36
76,0,BOS,-1,TOR,27-49,L,0.35526315789473684
77,0,BOS,1,TOR,28-49,W,0.36363636363636365
78,0,BOS,2,TOR,29-49,W,0.3717948717948718
79,0,NYY,-1,TOR,29-50,L,0.3670886075949367
80,0,NYY,-2,TOR,29-51,L,0.3625
81,0,NYY,-3,TOR,29-52,L,0.35802469135802467
82,1,KCR,1,TOR,30-52,W,0.36585365853658536
83,1,KCR,2,TOR,31-52,W,0.37349397590361444
84,1,KCR,-1,TOR,31-53,L,0.36904761904761907
85,1,KCR,1,TOR,32-53,W,0.3764705882352941
86,1,BOS,-1,TOR,32-54,L,0.37209302325581395
87,1,BOS,1,TOR,33-54,W,0.3793103448275862
88,1,BOS,-1,TOR,33-55,L,0.375
89,1,BAL,-2,TOR,33-56,L,0.3707865168539326
90,1,BAL,-3,TOR,33-57,L,0.36666666666666664
91,1,BAL,1,TOR,34-57,W,0.37362637362637363
92,0,NYY,-1,TOR,34-58,L,0.3695652173913043
93,0,NYY,1,TOR,35-58,W,0.3763440860215054
94,0,NYY,-1,TOR,35-59,L,0.3723404255319149
95,0,BOS,-2,TOR,35-60,L,0.3684210526315789
96,0,BOS,1,TOR,36-60,W,0.375
97,0,BOS,-1,TOR,36-61,L,0.3711340206185567
98,0,BOS,-2,TOR,36-62,L,0.3673469387755102
99,0,DET,1,TOR,37-62,W,0.37373737373737376
100,0,DET,2,TOR,38-62,W,0.38
101,0,DET,-1,TOR,38-63,L,0.37623762376237624
102,1,CLE,-2,TOR,38-64,L,0.37254901960784315
103,1,CLE,1,TOR,39-64,W,0.3786407766990291
104,1,CLE,-1,TOR,39-65,L,0.375
105,1,TBR,-2,TOR,39-66,L,0.37142857142857144
106,1,TBR,1,TOR,40-66,W,0.37735849056603776
107,1,TBR,-1,TOR,40-67,L,0.37383177570093457
108,0,KCR,1,TOR,41-67,W,0.37962962962962965
109,0,KCR,2,TOR,42-67,W,0.3853211009174312
110,0,KCR,3,TOR,43-67,W,0.39090909090909093
111,0,BAL,4,TOR,44-67,W,0.3963963963963964
112,0,BAL,5,TOR,45-67,W,0.4017857142857143
113,0,BAL,-1,TOR,45-68,L,0.39823008849557523
114,0,BAL,-2,TOR,45-69,L,0.39473684210526316
115,0,TBR,1,TOR,46-69,W,0.4
116,0,TBR,-1,TOR,46-70,L,0.39655172413793105
117,0,TBR,1,TOR,47-70,W,0.4017094017094017
118,1,NYY,-1,TOR,47-71,L,0.3983050847457627
119,1,NYY,1,TOR,48-71,W,0.40336134453781514
120,1,NYY,2,TOR,49-71,W,0.4083333333333333
121,1,NYY,-1,TOR,49-72,L,0.4049586776859504
122,1,TEX,1,TOR,50-72,W,0.4098360655737705
123,1,TEX,2,TOR,51-72,W,0.4146341463414634
124,1,TEX,-1,TOR,51-73,L,0.4112903225806452
125,1,SEA,1,TOR,52-73,W,0.416
126,1,SEA,-1,TOR,52-74,L,0.4126984126984127
127,1,SEA,-2,TOR,52-75,L,0.4094488188976378
128,0,LAD,-3,TOR,52-76,L,0.40625
129,0,LAD,-4,TOR,52-77,L,0.40310077519379844
130,0,LAD,-5,TOR,52-78,L,0.4
131,0,SEA,-6,TOR,52-79,L,0.3969465648854962
132,0,SEA,1,TOR,53-79,W,0.4015151515151515
133,0,SEA,-1,TOR,53-80,L,0.39849624060150374
134,1,ATL,1,TOR,54-80,W,0.40298507462686567
135,1,ATL,-1,TOR,54-81,L,0.4
136,1,HOU,-2,TOR,54-82,L,0.39705882352941174
137,1,HOU,1,TOR,55-82,W,0.40145985401459855
138,1,HOU,-1,TOR,55-83,L,0.39855072463768115
139,0,ATL,-2,TOR,55-84,L,0.39568345323741005
140,0,ATL,-3,TOR,55-85,L,0.39285714285714285
141,0,TBR,-4,TOR,55-86,L,0.3900709219858156
142,0,TBR,-5,TOR,55-87,L,0.3873239436619718
143,0,TBR,-6,TOR,55-88,L,0.38461538461538464
144,0,TBR,-7,TOR,55-89,L,0.3819444444444444
145,1,BOS,1,TOR,56-89,W,0.38620689655172413
146,1,BOS,2,TOR,57-89,W,0.3904109589041096
147,1,BOS,-1,TOR,57-90,L,0.3877551020408163
148,1,NYY,1,TOR,58-90,W,0.3918918918918919
149,1,NYY,-1,TOR,58-91,L,0.38926174496644295
150,1,NYY,1,TOR,59-91,W,0.3933333333333333
151,0,BAL,2,TOR,60-91,W,0.3973509933774834
152,0,BAL,3,TOR,61-91,W,0.40131578947368424
153,0,BAL,4,TOR,62-91,W,0.40522875816993464
154,0,NYY,5,TOR,63-91,W,0.4090909090909091
155,0,NYY,-1,TOR,63-92,L,0.4064516129032258
156,0,NYY,-2,TOR,63-93,L,0.40384615384615385
157,1,BAL,1,TOR,64-93,W,0.40764331210191085
158,1,BAL,-1,TOR,64-94,L,0.4050632911392405
159,1,BAL,1,TOR,65-94,W,0.4088050314465409
160,1,TBR,-1,TOR,65-95,L,0.40625
161,1,TBR,1,TOR,66-95,W,0.40993788819875776
162,1,TBR,2,TOR,67-95,W,0.41358024691358025
1,0,PHI,-1,ATL,0-1,L,0.0
2,0,PHI,-2,ATL,0-2,L,0.0
3,0,PHI,-3,ATL,0-3,L,0.0
4,1,CHC,1,ATL,1-3,W,0.25
5,1,CHC,2,ATL,2-3,W,0.4
6,1,CHC,3,ATL,3-3,W,0.5
7,1,MIA,4,ATL,4-3,W,0.5714285714285714
8,1,MIA,-1,ATL,4-4,L,0.5
9,1,MIA,1,ATL,5-4,W,0.5555555555555556
10,0,COL,2,ATL,6-4,W,0.6
11,0,COL,3,ATL,7-4,W,0.6363636363636364
12,1,NYM,-1,ATL,7-5,L,0.5833333333333334
13,1,NYM,-2,ATL,7-6,L,0.5384615384615384
14,1,NYM,1,ATL,8-6,W,0.5714285714285714
15,1,NYM,2,ATL,9-6,W,0.6
16,1,ARI,-1,ATL,9-7,L,0.5625
17,1,ARI,-2,ATL,9-8,L,0.5294117647058824
18,1,ARI,-3,ATL,9-9,L,0.5
19,0,CLE,-4,ATL,9-10,L,0.47368421052631576
20,0,CLE,1,ATL,10-10,W,0.5
21,0,CLE,2,ATL,11-10,W,0.5238095238095238
22,0,CIN,-1,ATL,11-11,L,0.5
23,0,CIN,1,ATL,12-11,W,0.5217391304347826
24,0,CIN,-1,ATL,12-12,L,0.5
25,1,COL,-2,ATL,12-13,L,0.48
26,1,COL,-3,ATL,12-14,L,0.46153846153846156
27,1,COL,1,ATL,13-14,W,0.48148148148148145
28,1,SDP,2,ATL,14-14,W,0.5
29,1,SDP,-1,ATL,14-15,L,0.4827586206896552
30,1,SDP,1,ATL,15-15,W,0.5
31,1,SDP,-1,ATL,15-16,L,0.4838709677419355
32,0,MIA,1,ATL,16-16,W,0.5
33,0,MIA,2,ATL,17-16,W,0.5151515151515151
34,0,MIA,3,ATL,18-16,W,0.5294117647058824
35,0,LAD,-1,ATL,18-17,L,0.5142857142857142
36,0,LAD,-2,ATL,18-18,L,0.5
37,0,LAD,-3,ATL,18-19,L,0.4864864864864865
38,0,ARI,-4,ATL,18-20,L,0.47368421052631576
39,0,ARI,1,ATL,19-20,W,0.48717948717948717
40,0,ARI,2,ATL,20-20,W,0.5
41,0,ARI,3,ATL,21-20,W,0.5121951219512195
42,1,STL,-1,ATL,21-21,L,0.5
43,1,STL,1,ATL,22-21,W,0.5116279069767442
44,1,STL,2,ATL,23-21,W,0.5227272727272727
45,1,MIL,3,ATL,24-21,W,0.5333333333333333
46,1,MIL,4,ATL,25-21,W,0.5434782608695652
47,1,MIL,-1,ATL,25-22,L,0.5319148936170213
48,0,SFG,1,ATL,26-22,W,0.5416666666666666
49,0,SFG,-1,ATL,26-23,L,0.5306122448979592
50,0,SFG,1,ATL,27-23,W,0.54
51,0,SFG,2,ATL,28-23,W,0.5490196078431373
52,0,STL,3,ATL,29-23,W,0.5576923076923077
53,0,STL,-1,ATL,29-24,L,0.5471698113207547
54,0,STL,1,ATL,30-24,W,0.5555555555555556
55,1,WSN,-1,ATL,30-25,L,0.5454545454545454
56,1,WSN,-2,ATL,30-26,L,0.5357142857142857
57,1,DET,-3,ATL,30-27,L,0.5263157894736842
58,1,DET,1,ATL,31-27,W,0.5344827586206896
59,1,DET,2,ATL,32-27,W,0.5423728813559322
60,0,PIT,3,ATL,33-27,W,0.55
61,0,PIT,-1,ATL,33-28,L,0.5409836065573771
62,0,PIT,-2,ATL,33-29,L,0.532258064516129
63,0,MIA,1,ATL,34-29,W,0.5396825396825397
64,0,MIA,2,ATL,35-29,W,0.546875
65,0,MIA,3,ATL,36-29,W,0.5538461538461539
66,1,PIT,4,ATL,37-29,W,0.5606060606060606
67,1,PIT,5,ATL,38-29,W,0.5671641791044776
68,1,PIT,6,ATL,39-29,W,0.5735294117647058
69,1,PIT,7,ATL,40-29,W,0.5797101449275363
70,1,PHI,8,ATL,41-29,W,0.5857142857142857
71,1,PHI,-1,ATL,41-30,L,0.5774647887323944
72,1,PHI,1,ATL,42-30,W,0.5833333333333334
73,1,NYM,2,ATL,43-30,W,0.589041095890411
74,1,NYM,-1,ATL,43-31,L,0.581081081081081
75,1,NYM,1,ATL,44-31,W,0.5866666666666667
76,0,WSN,-1,ATL,44-32,L,0.5789473684210527
77,0,WSN,1,ATL,45-32,W,0.5844155844155844
78,0,WSN,2,ATL,46-32,W,0.5897435897435898
79,0,CHC,-1,ATL,46-33,L,0.5822784810126582
80,0,CHC,1,ATL,47-33,W,0.5875
81,0,CHC,2,ATL,48-33,W,0.5925925925925926
82,0,CHC,-1,ATL,48-34,L,0.5853658536585366
83,0,NYM,1,ATL,49-34,W,0.5903614457831325
84,0,NYM,2,ATL,50-34,W,0.5952380952380952
85,0,NYM,-1,ATL,50-35,L,0.5882352941176471
86,1,PHI,-2,ATL,50-36,L,0.5813953488372093
87,1,PHI,1,ATL,51-36,W,0.5862068965517241
88,1,PHI,2,ATL,52-36,W,0.5909090909090909
89,1,MIA,3,ATL,53-36,W,0.5955056179775281
90,1,MIA,-1,ATL,53-37,L,0.5888888888888889
91,1,MIA,1,ATL,54-37,W,0.5934065934065934
92,0,SDP,2,ATL,55-37,W,0.5978260869565217
93,0,SDP,3,ATL,56-37,W,0.6021505376344086
94,0,SDP,4,ATL,57-37,W,0.6063829787234043
95,0,MIL,5,ATL,58-37,W,0.6105263157894737
96,0,MIL,-1,ATL,58-38,L,0.6041666666666666
97,0,MIL,-2,ATL,58-39,L,0.5979381443298969
98,1,WSN,-3,ATL,58-40,L,0.5918367346938775
99,1,WSN,1,ATL,59-40,W,0.5959595959595959
100,1,WSN,-1,ATL,59-41,L,0.59
101,1,WSN,1,ATL,60-41,W,0.594059405940594
102,1,KCR,-1,ATL,60-42,L,0.5882352941176471
103,1,KCR,-2,ATL,60-43,L,0.5825242718446602
104,0,PHI,1,ATL,61-43,W,0.5865384615384616
105,0,PHI,2,ATL,62-43,W,0.5904761904761905
106,0,PHI,-1,ATL,62-44,L,0.5849056603773585
107,0,WSN,-2,ATL,62-45,L,0.5794392523364486
108,0,WSN,1,ATL,63-45,W,0.5833333333333334
109,0,WSN,2,ATL,64-45,W,0.5871559633027523
110,1,CIN,3,ATL,65-45,W,0.5909090909090909
111,1,CIN,-1,ATL,65-46,L,0.5855855855855856
112,1,CIN,1,ATL,66-46,W,0.5892857142857143
113,1,CIN,-1,ATL,66-47,L,0.584070796460177
114,0,MIN,-2,ATL,66-48,L,0.5789473684210527
115,0,MIN,1,ATL,67-48,W,0.5826086956521739
116,0,MIN,2,ATL,68-48,W,0.5862068965517241
117,0,MIA,-1,ATL,68-49,L,0.5811965811965812
118,0,MIA,1,ATL,69-49,W,0.5847457627118644
119,0,MIA,-1,ATL,69-50,L,0.5798319327731093
120,0,MIA,1,ATL,70-50,W,0.5833333333333334
121,1,NYM,2,ATL,71-50,W,0.5867768595041323
122,1,NYM,3,ATL,72-50,W,0.5901639344262295
123,1,NYM,-1,ATL,72-51,L,0.5853658536585366
124,1,LAD,-2,ATL,72-52,L,0.5806451612903226
125,1,LAD,1,ATL,73-52,W,0.584
126,1,LAD,2,ATL,74-52,W,0.5873015873015873
127,1,MIA,3,ATL,75-52,W,0.5905511811023622
128,1,MIA,4,ATL,76-52,W,0.59375
129,1,MIA,5,ATL,77-52,W,0.5968992248062015
130,0,NYM,6,ATL,78-52,W,0.6
131,0,NYM,7,ATL,79-52,W,0.6030534351145038
132,0,NYM,8,ATL,80-52,W,0.6060606060606061
133,0,COL,-1,ATL,80-53,L,0.6015037593984962
134,0,TOR,-2,ATL,80-54,L,0.5970149253731343
135,0,TOR,1,ATL,81-54,W,0.6
136,1,CHW,2,ATL,82-54,W,0.6029411764705882
137,1,CHW,3,ATL,83-54,W,0.6058394160583942
138,1,CHW,4,ATL,84-54,W,0.6086956521739131
139,1,TOR,5,ATL,85-54,W,0.6115107913669064
140,1,TOR,6,ATL,86-54,W,0.6142857142857143
141,1,WSN,7,ATL,87-54,W,0.6170212765957447
142,1,WSN,8,ATL,88-54,W,0.6197183098591549
143,1,WSN,9,ATL,89-54,W,0.6223776223776224
144,1,WSN,-1,ATL,89-55,L,0.6180555555555556
145,0,PHI,1,ATL,90-55,W,0.6206896551724138
146,0,PHI,-1,ATL,90-56,L,0.6164383561643836
147,0,PHI,1,ATL,91-56,W,0.6190476190476191
148,0,PHI,-1,ATL,91-57,L,0.6148648648648649
149,0,WSN,1,ATL,92-57,W,0.6174496644295302
150,0,WSN,2,ATL,93-57,W,0.62
151,0,WSN,-1,ATL,93-58,L,0.6158940397350994
152,1,PHI,-2,ATL,93-59,L,0.6118421052631579
153,1,PHI,-3,ATL,93-60,L,0.6078431372549019
154,1,PHI,1,ATL,94-60,W,0.6103896103896104
155,1,SFG,2,ATL,95-60,W,0.6129032258064516
156,1,SFG,3,ATL,96-60,W,0.6153846153846154
157,1,SFG,-1,ATL,96-61,L,0.6114649681528662
158,0,KCR,-2,ATL,96-62,L,0.6075949367088608
159,0,KCR,1,ATL,97-62,W,0.610062893081761
160,0,NYM,-1,ATL,97-63,L,0.60625
161,0,NYM,-2,ATL,97-64,L,0.6024844720496895
162,0,NYM,-3,ATL,97-65,L,0.5987654320987654
1,1,STL,1,MIL,1-0,W,1.0
2,1,STL,-1,MIL,1-1,L,0.5
3,1,STL,1,MIL,2-1,W,0.6666666666666666
4,1,STL,2,MIL,3-1,W,0.75
5,0,CIN,3,MIL,4-1,W,0.8
6,0,CIN,4,MIL,5-1,W,0.8333333333333334
7,0,CIN,5,MIL,6-1,W,0.8571428571428571
8,1,CHC,6,MIL,7-1,W,0.875
9,1,CHC,-1,MIL,7-2,L,0.7777777777777778
10,1,CHC,1,MIL,8-2,W,0.8
11,0,LAA,-1,MIL,8-3,L,0.7272727272727273
12,0,LAA,-2,MIL,8-4,L,0.6666666666666666
13,0,LAA,-3,MIL,8-5,L,0.6153846153846154
14,0,LAD,1,MIL,9-5,W,0.6428571428571429
15,0,LAD,2,MIL,10-5,W,0.6666666666666666
16,0,LAD,-1,MIL,10-6,L,0.625
17,1,STL,1,MIL,11-6,W,0.6470588235294118
18,1,STL,2,MIL,12-6,W,0.6666666666666666
19,1,STL,-1,MIL,12-7,L,0.631578947368421
20,1,LAD,-2,MIL,12-8,L,0.6
21,1,LAD,-3,MIL,12-9,L,0.5714285714285714
22,1,LAD,1,MIL,13-9,W,0.5909090909090909
23,1,LAD,-1,MIL,13-10,L,0.5652173913043478
24,0,STL,-2,MIL,13-11,L,0.5416666666666666
25,0,STL,-3,MIL,13-12,L,0.52
26,0,STL,-4,MIL,13-13,L,0.5
27,0,NYM,1,MIL,14-13,W,0.5185185185185185
28,0,NYM,2,MIL,15-13,W,0.5357142857142857
29,0,NYM,-1,MIL,15-14,L,0.5172413793103449
30,1,COL,1,MIL,16-14,W,0.5333333333333333
31,1,COL,2,MIL,17-14,W,0.5483870967741935
32,1,COL,-1,MIL,17-15,L,0.53125
33,1,COL,-2,MIL,17-16,L,0.5151515151515151
34,1,NYM,1,MIL,18-16,W,0.5294117647058824
35,1,NYM,2,MIL,19-16,W,0.5428571428571428
36,1,NYM,3,MIL,20-16,W,0.5555555555555556
37,1,WSN,4,MIL,21-16,W,0.5675675675675675
38,1,WSN,5,MIL,22-16,W,0.5789473684210527
39,1,WSN,6,MIL,23-16,W,0.5897435897435898
40,0,CHC,7,MIL,24-16,W,0.6
41,0,CHC,-1,MIL,24-17,L,0.5853658536585366
42,0,CHC,-2,MIL,24-18,L,0.5714285714285714
43,0,PHI,-3,MIL,24-19,L,0.5581395348837209
44,0,PHI,1,MIL,25-19,W,0.5681818181818182
45,0,PHI,2,MIL,26-19,W,0.5777777777777777
46,0,PHI,3,MIL,27-19,W,0.5869565217391305
47,0,ATL,-1,MIL,27-20,L,0.574468085106383
48,0,ATL,-2,MIL,27-21,L,0.5625
49,0,ATL,1,MIL,28-21,W,0.5714285714285714
50,1,CIN,-1,MIL,28-22,L,0.56
51,1,CIN,1,MIL,29-22,W,0.5686274509803921
52,1,PHI,-1,MIL,29-23,L,0.5576923076923077
53,1,PHI,-2,MIL,29-24,L,0.5471698113207547
54,1,PHI,1,MIL,30-24,W,0.5555555555555556
55,0,MIN,2,MIL,31-24,W,0.5636363636363636
56,0,MIN,-1,MIL,31-25,L,0.5535714285714286
57,0,PIT,1,MIL,32-25,W,0.5614035087719298
58,0,PIT,-1,MIL,32-26,L,0.5517241379310345
59,0,PIT,1,MIL,33-26,W,0.559322033898305
60,0,PIT,2,MIL,34-26,W,0.5666666666666667
61,1,MIA,-1,MIL,34-27,L,0.5573770491803278
62,1,MIA,-2,MIL,34-28,L,0.5483870967741935
63,1,MIA,1,MIL,35-28,W,0.5555555555555556
64,1,PIT,2,MIL,36-28,W,0.5625
65,1,PIT,3,MIL,37-28,W,0.5692307692307692
66,1,PIT,4,MIL,38-28,W,0.5757575757575758
67,0,HOU,-1,MIL,38-29,L,0.5671641791044776
68,0,HOU,1,MIL,39-29,W,0.5735294117647058
69,0,SFG,-1,MIL,39-30,L,0.5652173913043478
70,0,SFG,-2,MIL,39-31,L,0.5571428571428572
71,0,SFG,1,MIL,40-31,W,0.5633802816901409
72,0,SDP,-1,MIL,40-32,L,0.5555555555555556
73,0,SDP,-2,MIL,40-33,L,0.547945205479452
74,0,SDP,-3,MIL,40-34,L,0.5405405405405406
75,1,CIN,-4,MIL,40-35,L,0.5333333333333333
76,1,CIN,-5,MIL,40-36,L,0.5263157894736842
77,1,CIN,1,MIL,41-36,W,0.5324675324675324
78,1,CIN,2,MIL,42-36,W,0.5384615384615384
79,1,SEA,-1,MIL,42-37,L,0.5316455696202531
80,1,SEA,-2,MIL,42-38,L,0.525
81,1,SEA,1,MIL,43-38,W,0.5308641975308642
82,1,PIT,-1,MIL,43-39,L,0.524390243902439
83,1,PIT,1,MIL,44-39,W,0.5301204819277109
84,1,PIT,2,MIL,45-39,W,0.5357142857142857
85,0,CIN,3,MIL,46-39,W,0.5411764705882353
86,0,CIN,-1,MIL,46-40,L,0.5348837209302325
87,0,CIN,-2,MIL,46-41,L,0.5287356321839081
88,0,CIN,-3,MIL,46-42,L,0.5227272727272727
89,0,PIT,1,MIL,47-42,W,0.5280898876404494
90,0,PIT,-1,MIL,47-43,L,0.5222222222222223
91,0,PIT,-2,MIL,47-44,L,0.5164835164835165
92,1,SFG,-3,MIL,47-45,L,0.5108695652173914
93,1,SFG,1,MIL,48-45,W,0.5161290322580645
94,1,SFG,-1,MIL,48-46,L,0.5106382978723404
95,1,ATL,-2,MIL,48-47,L,0.5052631578947369
96,1,ATL,1,MIL,49-47,W,0.5104166666666666
97,1,ATL,2,MIL,50-47,W,0.5154639175257731
98,0,ARI,3,MIL,51-47,W,0.5204081632653061
99,0,ARI,-1,MIL,51-48,L,0.5151515151515151
100,0,ARI,1,MIL,52-48,W,0.52
101,0,ARI,2,MIL,53-48,W,0.5247524752475248
102,1,CIN,-1,MIL,53-49,L,0.5196078431372549
103,1,CIN,-2,MIL,53-50,L,0.5145631067961165
104,1,CIN,1,MIL,54-50,W,0.5192307692307693
105,1,CHC,2,MIL,55-50,W,0.5238095238095238
106,1,CHC,3,MIL,56-50,W,0.5283018867924528
107,1,CHC,-1,MIL,56-51,L,0.5233644859813084
108,0,OAK,-2,MIL,56-52,L,0.5185185185185185
109,0,OAK,1,MIL,57-52,W,0.5229357798165137
110,0,OAK,-1,MIL,57-53,L,0.5181818181818182
111,0,CHC,-2,MIL,57-54,L,0.5135135135135135
112,0,CHC,-3,MIL,57-55,L,0.5089285714285714
113,0,CHC,-4,MIL,57-56,L,0.504424778761062
114,0,PIT,1,MIL,58-56,W,0.5087719298245614
115,0,PIT,2,MIL,59-56,W,0.5130434782608696
116,0,PIT,3,MIL,60-56,W,0.5172413793103449
117,1,TEX,4,MIL,61-56,W,0.5213675213675214
118,1,TEX,5,MIL,62-56,W,0.5254237288135594
119,1,TEX,-1,MIL,62-57,L,0.5210084033613446
120,1,MIN,-2,MIL,62-58,L,0.5166666666666667
121,1,MIN,1,MIL,63-58,W,0.5206611570247934
122,0,WSN,-1,MIL,63-59,L,0.5163934426229508
123,0,WSN,1,MIL,64-59,W,0.5203252032520326
124,0,WSN,-1,MIL,64-60,L,0.5161290322580645
125,0,STL,-2,MIL,64-61,L,0.512
126,0,STL,-3,MIL,64-62,L,0.5079365079365079
127,0,STL,1,MIL,65-62,W,0.5118110236220472
128,1,ARI,2,MIL,66-62,W,0.515625
129,1,ARI,3,MIL,67-62,W,0.5193798449612403
130,1,ARI,-1,MIL,67-63,L,0.5153846153846153
131,1,STL,-2,MIL,67-64,L,0.5114503816793893
132,1,STL,-3,MIL,67-65,L,0.5075757575757576
133,1,STL,1,MIL,68-65,W,0.5112781954887218
134,0,CHC,-1,MIL,68-66,L,0.5074626865671642
135,0,CHC,1,MIL,69-66,W,0.5111111111111111
136,0,CHC,2,MIL,70-66,W,0.5147058823529411
137,1,HOU,-1,MIL,70-67,L,0.5109489051094891
138,1,HOU,1,MIL,71-67,W,0.5144927536231884
139,1,CHC,-1,MIL,71-68,L,0.5107913669064749
140,1,CHC,1,MIL,72-68,W,0.5142857142857142
141,1,CHC,2,MIL,73-68,W,0.5177304964539007
142,1,CHC,3,MIL,74-68,W,0.5211267605633803
143,0,MIA,4,MIL,75-68,W,0.5244755244755245
144,0,MIA,5,MIL,76-68,W,0.5277777777777778
145,0,MIA,6,MIL,77-68,W,0.5310344827586206
146,0,MIA,7,MIL,78-68,W,0.5342465753424658
147,0,STL,-1,MIL,78-69,L,0.5306122448979592
148,0,STL,1,MIL,79-69,W,0.5337837837837838
149,0,STL,2,MIL,80-69,W,0.5369127516778524
150,1,SDP,3,MIL,81-69,W,0.54
151,1,SDP,4,MIL,82-69,W,0.543046357615894
152,1,SDP,-1,MIL,82-70,L,0.5394736842105263
153,1,SDP,1,MIL,83-70,W,0.5424836601307189
154,1,PIT,2,MIL,84-70,W,0.5454545454545454
155,1,PIT,3,MIL,85-70,W,0.5483870967741935
156,1,PIT,4,MIL,86-70,W,0.5512820512820513
157,0,CIN,5,MIL,87-70,W,0.554140127388535
158,0,CIN,6,MIL,88-70,W,0.5569620253164557
159,0,CIN,7,MIL,89-70,W,0.559748427672956
160,0,COL,-1,MIL,89-71,L,0.55625
161,0,COL,-2,MIL,89-72,L,0.5527950310559007
162,0,COL,-3,MIL,89-73,L,0.5493827160493827
1,0,MIL,-1,STL,0-1,L,0.0
2,0,MIL,1,STL,1-1,W,0.5
3,0,MIL,-1,STL,1-2,L,0.3333333333333333
4,0,MIL,-2,STL,1-3,L,0.25
5,0,PIT,1,STL,2-3,W,0.4
